"subplot_id","year","speriod","shrub_bio_ttl_AMAL2","shrub_1hr_AMAL2","shrub_10hr_AMAL2","shrub_bio_ttl_ARAR8","shrub_1hr_ARAR8","shrub_10hr_ARAR8","shrub_bio_ttl_ARNO4","shrub_1hr_ARNO4","shrub_10hr_ARNO4","shrub_bio_ttl_ARTRW8","shrub_1hr_ARTRW8","shrub_10hr_ARTRW8","shrub_bio_ttl_CHVI8","shrub_1hr_CHVI8","shrub_10hr_CHVI8","shrub_bio_ttl_EPVI","shrub_1hr_EPVI","shrub_10hr_EPVI","shrub_bio_ttl_ERNA10","shrub_1hr_ERNA10","shrub_10hr_ERNA10","shrub_bio_ttl_ERSP7","shrub_1hr_ERSP7","shrub_10hr_ERSP7","shrub_bio_ttl_PUTR2","shrub_1hr_PUTR2","shrub_10hr_PUTR2","shrub_bio_ttl_RHAR4","shrub_1hr_RHAR4","shrub_10hr_RHAR4","shrub_bio_ttl_RIVE","shrub_1hr_RIVE","shrub_10hr_RIVE","shrub_bio_ttl_TECA2","shrub_1hr_TECA2","shrub_10hr_TECA2","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","herb_fuel_live_wd","herb_fuel_dead_wd","ispace_litter_load_wd","herb_fuel_stand_wd","shrub_bulk_dns","shrub_bd_AMAL2","shrub_bd_ARAR8","shrub_bd_ARNO4","shrub_bd_ARTRW8","shrub_bd_CHVI8","shrub_bd_EPVI","shrub_bd_ERNA10","shrub_bd_ERSP7","shrub_bd_PUTR2","shrub_bd_RHAR4","shrub_bd_RIVE","shrub_bd_TECA2","avg_grass_height","avg_grass_ht","tree_dns_ttl_JUOS","tree_dns_lt5_JUOS","tree_dns_5_50_JUOS","tree_dns_gt50_JUOS","tree_dns_ttl_PIMO","tree_dns_lt5_PIMO","tree_dns_5_50_PIMO","tree_dns_gt50_PIMO","tree_dns_ttl_CELE3","tree_dns_lt5_CELE3","tree_dns_5_50_CELE3","tree_dns_gt50_CELE3","tree_dns_ttl_PIED","tree_dns_lt5_PIED","tree_dns_5_50_PIED","tree_dns_gt50_PIED","tree_dns_ttl_PIPO","tree_dns_lt5_PIPO","tree_dns_5_50_PIPO","tree_dns_gt50_PIPO","shrub_dns_ARAR8","shrub_dns_ARNO4","shrub_dns_ARTRW8","shrub_dns_CHVI8","shrub_dns_EPVI","shrub_dns_ERNA10","shrub_dns_ERSP7","shrub_dns_PUST","shrub_dns_PUTR2","shrub_dns_TECA2","shrub_ht_avg_AMAL2","shrub_ht_avg_ARAR8","shrub_ht_avg_ARNO4","shrub_ht_avg_ARTRW8","shrub_ht_avg_CHVI8","shrub_ht_avg_EPVI","shrub_ht_avg_ERNA10","shrub_ht_avg_ERSP7","shrub_ht_avg_PUTR2","shrub_ht_avg_RHAR4","shrub_ht_avg_RIVE","shrub_ht_avg_TECA2","grass_ht_avg","forb_ht_avg","can_cover_ACHY","can_cover_ACTH7","can_cover_ALDE","can_cover_ALYSS","can_cover_ANDI2","can_cover_ARAR8","can_cover_ARHO2","can_cover_ARMU","can_cover_ARNO4","can_cover_ARTRW8","can_cover_ASCA9","can_cover_ASER4","can_cover_ASEU4","can_cover_ASLE8","can_cover_ASNE6","can_cover_ASTRA","can_cover_ATCO","can_cover_BRTE","can_cover_CAAN7","can_cover_CACR11","can_cover_CADO2","can_cover_CELE3","can_cover_CETE5","can_cover_CHAL7","can_cover_CHDO","can_cover_CHFR3","can_cover_CHVI8","can_cover_COKI","can_cover_COPA3","can_cover_CORA5","can_cover_COUM","can_cover_CRAB2","can_cover_CRAC2","can_cover_CRGR3","can_cover_CRHU2","can_cover_CROC","can_cover_CRWA2","can_cover_CRYPT","can_cover_CT","can_cover_CW","can_cover_D","can_cover_DENU2","can_cover_DEPI","can_cover_DESO2","can_cover_DF","can_cover_DG","can_cover_DS","can_cover_DT","can_cover_ELEL5","can_cover_ELLAL","can_cover_EPBR3","can_cover_EPVI","can_cover_ERAP","can_cover_ERCA8","can_cover_ERCI6","can_cover_ERDEN","can_cover_ERDI4","can_cover_EREL4","can_cover_ERIGE2","can_cover_ERIOG","can_cover_ERMI4","can_cover_ERNA10","can_cover_EROV","can_cover_ERSP3","can_cover_ERSP7","can_cover_GARA","can_cover_GIIN2","can_cover_GIST","can_cover_HECO26","can_cover_HOUM","can_cover_IPCO5","can_cover_JUOC","can_cover_JUOS","can_cover_KOMA","can_cover_L","can_cover_LAOC3","can_cover_LASE","can_cover_LATE6","can_cover_LC","can_cover_LECI4","can_cover_LECO7","can_cover_LESE17","can_cover_LILE3","can_cover_LIPU11","can_cover_LIRU4","can_cover_LUARA6","can_cover_LUCA","can_cover_M","can_cover_MACA2","can_cover_MEAL6","can_cover_MIGR","can_cover_NABR","can_cover_OPPO","can_cover_ORCO5","can_cover_PAMU11","can_cover_PASM","can_cover_PEHU","can_cover_PEJA2","can_cover_PENST","can_cover_PEPU7","can_cover_PHDI3","can_cover_PHHO","can_cover_PHLO2","can_cover_PIMO","can_cover_PLSP7","can_cover_POFE","can_cover_POSE","can_cover_PSSA2","can_cover_PSSP6","can_cover_PUTR2","can_cover_R","can_cover_RICE","can_cover_RIVE","can_cover_S","can_cover_SADO4","can_cover_SIAL2","can_cover_SPGR2","can_cover_SPMU2","can_cover_TECA2","can_cover_THIN6","can_cover_TRDU","can_cover_TRGY","can_cover_UKDT2","can_cover_UKDT3","can_cover_UKHT3","can_cover_UKHT5","can_cover_W","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","fol_cover_pt_tree","fol_cover_pt_shrub","fol_cover_pt_pgrass","fol_cover_pt_pforb","fol_cover_pt_agrass","fol_cover_pt_aforb","fol_cover_pt_forb","litter_cover","bare_gnd_cover","live_tree_ltr_duff_ld","dead_tree_ltr_duff_ld","tree_ltr_duff_ld","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase"
"PJ-MC-CC008","17","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,4.75,889,889,0,0,889,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,14.7,5.3,1,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3,0,0,0,0,1.3,4.7,0,0.3,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3,0,15.7,0,0,0,0,0,0,0,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,11.7,0,0,0.3,0,0.3,4.3,6.7,0,0,56.3,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,39.7,4.3,2,2.3,0,0,0,45,63,NA,NA,NA,"PJ","MC","C","CP","008","CO","2"
"PJ-MC-CC009","16","001",0,0,0,0,0,0,0,0,0,3896,1341,1102,432,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,3308,0,1798,293,125,208,NA,0.5713,0,0,0,0.4354,0.1359,0,0,0,0,0,0,0,22.4375,22.4375,354,0,0,354,374,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6173,7295,56,0,0,0,112,0,0,0,0,43.5,26.9,0,0,0,0,0,0,46.3,42.3,15.8,4.7,0.3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0.3,0,0,0,10.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3,0,0.7,0,0.3,10.3,3,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.7,0,0,34,0,0,0,4.7,0,51.7,0,0,0,0,0,0,0,0,0.7,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0.3,0,0,0,2.7,0,0,90.3,0,0,0,0,0,0,0,0,0,0,0,0,2.3,52.6,0,23.5,0,29.1,2.3,20.7,38.7,0.7,1,3,0,52,93,38234,NA,38234,"PJ","MC","C","CP","009","CO","3"
"PJ-MC-CC011","16","001",0,0,0,0,0,0,0,0,0,796,269,273,0,0,0,0,0,0,0,0,0,0,0,0,604,218,178,0,0,0,0,0,0,0,0,0,1358,882,0,0,77,3,944,NA,0.1351,0,0,0,0.0858,0,0,0,0,0.0493,0,0,0,5.625,5.625,283,0,0,283,601,0,167,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,0,0,0,337,0,0,0,0,47.3,0,74,0,0,62.3,0,0,0,19.3,6.5,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,19.3,0,0,1.3,0,1.7,0.3,0,0.7,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,1,0,0.3,0,0,0,21,0,49,0,0,0,0,0,0,0,0,0.3,0,0,0,2,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,29,0,0,2.7,0,0,2,1.3,0,0,77.3,0,0,0,0,0,0,0,0,0,0,0,0,10,60.3,0,20,0,40.3,30.7,2,3.7,2.3,0,2.3,0,59.3,78.7,42664,NA,42664,"PJ","MC","C","CP","011","CO","2"
"PJ-MC-CC015","16","001",0,0,0,0,0,0,0,0,0,815,277,294,26,28,0,0,0,0,0,0,0,0,0,0,101,35,34,0,0,0,0,0,0,0,0,0,152,772,0,0,11,5,0,NA,0.1272,0,0,0,0.1104,0.0117,0,0,0,0.0051,0,0,0,4.9375,4.9375,177,0,56,121,131,0,111,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,898,0,0,0,0,224,0,0,0,0,41,23.9,143,0,0,101,0,0,0,25.5,9.3,0,2,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,0,0,0,0,2.7,1.7,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,2,0,0,0.3,0,0,0,23.3,0,71.3,0,0,0,0,0,0,0,0,0.7,0,0,0,2,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0.3,42.3,0,0,0.3,0,0,0.3,1.3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,8.3,3.5,0,3.2,0,0.3,48,4.3,4,1.7,0,2.3,0,72.7,58.3,1943,NA,1943,"PJ","MC","C","CP","015","CO","1"
"PJ-MC-CC019","16","001",0,0,0,0,0,0,0,0,0,582,210,225,13,14,0,0,0,0,0,0,0,0,0,0,56,20,18,0,0,0,0,0,0,0,0,0,721,3970,0,400,125,16,587,NA,0.097,0,0,0,0.0866,0.007,0,0,0,0.0034,0,0,0,16.875,16.875,389,0,56,333,601,0,389,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2918,2357,0,0,0,0,0,0,0,0,0,37.2,20.6,0,0,0,86,0,0,0,23.2,18.7,0.3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.3,1,2.7,0,1.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,1.7,0,0,0,0,0,0,27.7,0,61,0,0,0,0,0,0,0,0,1.7,0,0,0,0.7,0,0,0,0,0.3,0,0,0,0,0,0,0,0,2.3,0.3,21,0,0,1,0,2.7,0.3,2.7,0,0,69.3,0,0,0,0,0,0,0,0,0,0,0,0,5.3,45,0,28.4,0,16.6,33,5.7,5.3,5.3,0,2,0,68,72,43214,NA,43214,"PJ","MC","C","CP","019","CO","2"
"PJ-MC-CC020","16","001",0,0,0,0,0,0,0,0,0,947,354,399,186,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,993,1825,599,40,24,309,NA,0.2557,0,0,0,0.18,0.0757,0,0,0,0,0,0,0,3.375,3.375,222,0,0,222,420,0,56,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2694,2637,0,0,0,0,56,0,0,0,0,31.8,20.6,0,0,0,0,0,0,23,15,3,0.3,1.3,0,0,0,0,0,0,0,5.7,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.3,0,0,0,0,0,0,10.7,0,0,0,0.3,3.3,3,0,1.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,1,0,0,0,10,0,39.7,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,5,0,14,0,0,1,0,0.3,0.3,2.3,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,3.7,28.2,0,11.2,0,17,16.7,7,5.3,6.3,0,0.7,0,41.7,88.3,14852,NA,14852,"PJ","MC","C","CP","020","CO","2"
"PJ-MC-CC024","16","001",0,0,0,0,0,0,0,0,0,3139,1128,1124,147,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,221,533,0,112,13,245,NA,0.5563,0,0,0,0.4899,0.0664,0,0,0,0,0,0,0,13.9375,13.9375,475,0,111,364,884,0,278,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816,6173,393,0,0,0,0,0,0,0,0,34.5,23,24.5,0,0,0,0,0,0,37.4,9,2.7,1.7,0.3,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0.3,4.3,3,0,1.3,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,5.7,0,0,0,18.7,0,30.7,0,0,0,0.3,0,0,0,0,2.3,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,4.7,0,0,0.3,0,0,0,5.7,0,0,82.3,0,0,0,0,0,0,0,0,0,0,0,0,2.7,66.3,0,20,0,46.3,15,11,11.7,7.3,0,0.3,0,33,88,56303,NA,56303,"PJ","MC","C","CP","024","CO","3"
"PJ-MC-CC026","16","001",0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,110,0,0,40,0,0,NA,0.0023,0,0,0,0.0023,0,0,0,0,0,0,0,0,4.5625,4.5625,51,0,0,51,61,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,224,0,0,0,0,26,0,0,0,0,0,0,0,0,9.4,6.5,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,29.7,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3,0,0,3.7,0,0,0,3,0,0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,5.3,8.6,0,2.8,0,5.8,61.3,0.7,3.7,0,0,0.3,0,82,42.3,3026,NA,3026,"PJ","MC","C","CP","026","CO","2"
"PJ-MC-CC026","17","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1875,5.1875,0,0,0,0,889,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,8.8,4.3,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0.3,0,0,0,0,0,0,0,0,28.7,0,0,0,0,19.3,2.7,0,0.3,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,13.3,0,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,2.3,0,0.7,0,0,0,0,0.3,0,0,0,0,0,37,0,0,0.3,0,8.3,0,0,0,0,68.3,0,0,0,0,0,0,0,0,0,0,0,0,17.3,NA,NA,NA,NA,NA,37.3,10,9,2.3,0.3,2.3,0,57.3,68.3,NA,NA,NA,"PJ","MC","C","CP","026","CO","2"
"PJ-MC-CC028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJ-MC-CC029","16","001",0,0,0,0,0,0,0,0,0,1937,626,658,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,551,0,0,29,3,269,NA,0.218,0,0,0,0.1981,0.0199,0,0,0,0,0,0,0,8.125,8.125,273,0,0,273,137,0,56,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,1684,112,0,0,0,0,0,0,0,0,48.2,28.4,0,0,0,0,0,0,0,15.8,11.7,0,2.7,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,1.7,0.3,0,0,0,0,26.7,0,0,0,0,1.3,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,2,3,0.7,0,4,0,0,0,12,0,46.3,0,0,0,0,0,0,0,0,0.7,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,37,0,0,1.7,0,0.3,0,2,0,0,70.3,0,0,0,0,0,0,0,0,0,0,0,0,4,19.5,0,16.3,0,3.2,33.7,6.3,9,3.3,0,3.7,0,60,72.3,NA,NA,NA,"PJ","MC","C","CP","029","CO","2"
"PJ-MC-CC032","16","001",0,0,0,0,0,0,0,0,0,167,53,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,221,0,0,3,0,1157,NA,0.0193,0,0,0,0.0193,0,0,0,0,0,0,0,0,2.8125,2.8125,182,0,0,182,555,0,333,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,43.3,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,0,0,0.3,0,2.3,2.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.7,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7,0,0,2,0,0.7,0,2,0,0,50.3,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,12.7,0,17.3,58.3,0,3,0,0,1.3,0,82,52.3,27242,NA,27242,"PJ","MC","C","CP","032","CO","3"
"PJ-MC-CC032","17","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8125,5.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,11.3,6.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,53.7,0,0,0,0.3,2.7,1.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,26.7,0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0,0,0.3,0,1.3,0,0.3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,8,NA,NA,NA,NA,NA,47.7,0.3,4.3,0,0,1,0,70,46.3,NA,NA,NA,"PJ","MC","C","CP","032","CO","3"
"PJ-MC-CC034","16","001",0,0,0,0,0,0,0,0,0,2487,892,1027,57,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,2647,0,0,40,51,1008,NA,0.4729,0,0,0,0.4505,0.0224,0,0,0,0,0,0,0,9.5,9.5,541,0,56,485,465,0,111,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581,2694,0,0,0,0,56,0,0,0,0,33,24.1,0,0,0,0,0,0,0,16.2,9.2,0,4.3,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,2,0,0,0,0,0,0.3,1.7,0,0,0,0,0,0,18,0,0,0,0,8.7,3.3,3,1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,1.7,0,1,0.3,0,8.7,0,0,0,18.7,0,53,0,0,0,0,0,0,0,0,0.7,0,0,0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3,16.3,0,0,2.7,0,4,1,2.7,0,0,77.7,0,0,0,0,0,0,0,0,0,0,0,0,3.7,62.9,0,30.5,0,32.4,24.3,6.7,20.7,3,0,4.7,0,57.7,80.3,NA,NA,NA,"PJ","MC","C","CP","034","CO","2"
"PJ-MC-CC035","16","001",0,0,0,0,0,0,0,0,0,4691,1513,1552,374,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,2426,0,158,200,88,643,NA,0.6082,0,0,0,0.5003,0.1079,0,0,0,0,0,0,0,22.1875,22.1875,308,0,167,141,131,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7239,6341,0,0,0,0,0,0,0,0,0,45.8,28.4,0,0,0,0,0,0,0,36,12.9,0,8.3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0.3,0,2,0,0,0,0,0,13.3,0,0.3,0,0,7,3,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.7,0,17,0,0,0,10.7,0,49.7,0.3,0,0,0,0,0,0,0,0.7,0,0,0,2.3,0,0,0.3,0,0.3,0,0,0.3,0,0,0.3,0,0,0.3,0,5.7,0,0,2,0,0,0,1,0,0,80.7,0,0,0,0,0,0,0,0,0,0,0,0,1,12.6,0,6.6,0,6,11.7,20.3,27.7,4,0.3,6.3,0,58,81.7,NA,NA,NA,"PJ","MC","C","CP","035","CO","1"
"PJ-MC-CC038","16","001",0,0,0,0,0,0,0,0,0,2429,800,919,247,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,331,0,0,109,21,168,NA,0.4032,0,0,0,0.3217,0.0815,0,0,0,0,0,0,0,20.625,20.625,162,0,0,162,228,0,56,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479,2413,0,0,0,0,0,0,0,0,0,39.2,25.8,96,0,0,0,0,0,0,44.8,10.2,0,23.7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,5.3,0,0,0,0,0,0,6.7,0,0.7,0,0,11.7,4,0,1.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,7.7,0,0,0.3,0,1.7,0,0,0,8.3,0,28.7,0,0,0,0,0.3,0,0,0,1,0,0,0,2.3,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,4.3,0,0,0,1.3,0,0,85.7,0,0,0,0,0,0,0,0,0,0,0,0,3,13.1,0,8.9,0,4.2,8.3,14.3,31,1.7,0,14,0,34,87,NA,NA,NA,"PJ","MC","C","CP","038","CO","1"
"PJ-MC-MC004","16","001",0,0,0,0,0,0,0,0,0,4644,1348,1425,44,37,0,0,0,0,0,0,0,0,0,0,653,229,213,0,0,0,0,0,0,0,0,0,97,1544,2960,0,160,21,715,NA,0.4451,0,0,0,0.3793,0.0128,0,0,0,0.053,0,0,0,26.8125,26.8125,162,0,0,162,91,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4377,730,0,0,0,0,1122,0,0,0,0,54.3,29,0,0,0,63.3,0,0,0,41.9,13.4,0.3,4.3,0,0,0,0,0,0,0,16.3,0,0,0,0,0,0,0.3,27,0,0,0,0,0,0,0.3,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.3,13.3,27.7,0,0,0,0,5.3,1.3,0,2,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,2.3,0,0.3,0,0,26,0,0,0,0.3,0,62.3,0,0,0,0.3,0,0,0,0,0.7,0,0,0,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,1.7,0.7,2.7,5.3,10.3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0.8,0,0.4,0.7,21.3,37,2.7,27,3.3,0,72,69.3,NA,889,889,"PJ","MC","M","CP","004","ME","2"
