"subplot_id","year","speriod","tree_ltr_ld","tree_duff_ld","tree_ltr_depth","tree_duff_depth","tree_ltr_bulkd","tree_duff_bulkd","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","tree_cvr_PIPO","live_tree_ltr_duff_ld","dead_tree_ltr_duff_ld","tree_ltr_duff_ld","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase"
"WJ-BM-MC020","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","020","ME","1"
"WJ-BM-MC020","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,"WJ","BM","M","CP","020","ME","1"
"WJ-BM-MC022","07","001",1874,5768,0.7,1.9,26.8,30.4,30.5,0,30.4,0,0,0,0.1,NA,NA,NA,"WJ","BM","M","CP","022","ME","2"
"WJ-BM-MC022","08","001",127,7850,0.3,2.2,4.2,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","022","ME","2"
"WJ-BM-MC022","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","022","ME","2"
"WJ-BM-MC022","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","022","ME","2"
"WJ-BM-MC022","17","001",NA,NA,NA,NA,NA,NA,7.2,0,0,0,0,0,7.2,NA,435,435,"WJ","BM","M","CP","022","ME","2"
"WJ-BM-MC026","07","001",526,1434,1,1.6,5.3,9,7.7,0,7.7,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","026","ME","1"
"WJ-BM-MC026","08","001",522,2405,1.5,4.1,3.5,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","026","ME","1"
"WJ-BM-MC026","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","026","ME","1"
"WJ-BM-MC026","10","001",NA,NA,NA,NA,NA,NA,0.1,0,0.1,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","026","ME","1"
"WJ-BM-MC026","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,"WJ","BM","M","CP","026","ME","1"
"WJ-BM-MC033","07","001",1245,6154,1.5,3.6,8.3,17.1,26.6,0,26.6,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","033","ME","2"
"WJ-BM-MC033","08","001",2391,8119,1.2,2.7,19.9,30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","033","ME","2"
"WJ-BM-MC033","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","033","ME","2"
"WJ-BM-MC033","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","033","ME","2"
"WJ-BM-MC033","17","001",NA,NA,NA,NA,NA,NA,0.4,0,0.4,0,0,0,0,17,24,41,"WJ","BM","M","CP","033","ME","2"
"WJ-BM-MC036","07","001",898,1275,1.4,1.4,6.4,9.1,11.5,0,10.9,0,0,0,0.6,NA,NA,NA,"WJ","BM","M","CP","036","ME","2"
"WJ-BM-MC036","08","001",632,3136,1.1,3.4,5.7,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","036","ME","2"
"WJ-BM-MC036","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","036","ME","2"
"WJ-BM-MC036","10","001",NA,NA,NA,NA,NA,NA,0.2,0,0.2,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","036","ME","2"
"WJ-BM-MC037","07","001",1438,5742,0.4,1.5,36,38.3,58.3,0.3,56.7,0,0,0,1.3,NA,NA,NA,"WJ","BM","M","CP","037","ME","3"
"WJ-BM-MC037","08","001",1589,14442,1.1,2.7,14.4,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","037","ME","3"
"WJ-BM-MC037","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","037","ME","3"
"WJ-BM-MC037","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","037","ME","3"
"WJ-BM-MC037","17","001",NA,NA,NA,NA,NA,NA,0.2,0,0,0,0,0,0.2,NA,17,17,"WJ","BM","M","CP","037","ME","3"
"WJ-BM-MC038","07","001",3787,9210,1.1,2.1,34.4,43.9,46.9,0,46.9,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","038","ME","3"
"WJ-BM-MC038","08","001",1892,15349,0.3,1.8,63.1,85.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","038","ME","3"
"WJ-BM-MC038","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","038","ME","3"
"WJ-BM-MC038","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","038","ME","3"
"WJ-BM-MC038","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,4,4,"WJ","BM","M","CP","038","ME","3"
"WJ-BM-MC039","07","001",3536,8562,1.2,2.4,29.5,35.7,54.7,14.2,40.5,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","039","ME","3"
"WJ-BM-MC039","08","001",6457,11305,1.7,2.4,38,47.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","039","ME","3"
"WJ-BM-MC039","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","039","ME","3"
"WJ-BM-MC039","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","039","ME","3"
"WJ-BM-MC039","17","001",NA,NA,NA,NA,NA,NA,1.2,1,0.2,0,0,0,0,4,119,123,"WJ","BM","M","CP","039","ME","3"
"WJ-BM-MC040","07","001",1016,7703,1.1,3.7,9.2,20.8,22.1,0,22.1,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","040","ME","2"
"WJ-BM-MC040","08","001",1976,6971,1,2.4,19.8,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","040","ME","2"
"WJ-BM-MC040","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","040","ME","2"
"WJ-BM-MC040","10","001",NA,NA,NA,NA,NA,NA,0.2,0,0.2,0,0,0,0,NA,NA,NA,"WJ","BM","M","CP","040","ME","2"
"WJ-BM-MC040","17","001",NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,51,24,75,"WJ","BM","M","CP","040","ME","2"
"WJ-DR-BC002","06","001",382,1993,1.6,4,2.4,5,5.1,0,5.1,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","002","FI","1"
"WJ-DR-BC002","08","001",415,NA,0.7,0,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","002","FI","1"
"WJ-DR-BC002","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","002","FI","1"
"WJ-DR-BC002","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","002","FI","1"
"WJ-DR-BC002","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,"WJ","DR","B","CP","002","FI","1"
"WJ-DR-BC010","06","001",485,4318,1.2,5.5,4,7.9,12,0,12,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","010","FI","1"
"WJ-DR-BC010","08","001",500,6177,0.7,3.3,7.1,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","010","FI","1"
"WJ-DR-BC010","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","010","FI","1"
"WJ-DR-BC010","10","001",NA,NA,NA,NA,NA,NA,5.8,0,5.8,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","010","FI","1"
"WJ-DR-BC010","17","001",NA,NA,NA,NA,NA,NA,0.1,0,0.1,0,0,0,0,41,NA,41,"WJ","DR","B","CP","010","FI","1"
"WJ-DR-BC011","06","001",1291,1734,1.8,1.5,7.2,11.6,11,0,11,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","011","FI","1"
"WJ-DR-BC011","08","001",12,NA,0,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","011","FI","1"
"WJ-DR-BC011","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","011","FI","1"
"WJ-DR-BC011","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","011","FI","1"
"WJ-DR-BC011","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,"WJ","DR","B","CP","011","FI","1"
"WJ-DR-BC012","06","001",136,1233,0.4,3.5,3.4,3.5,3.3,0,3.3,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","012","FI","1"
"WJ-DR-BC012","07","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","012","FI","1"
"WJ-DR-BC012","08","001",280,NA,1.3,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","012","FI","1"
"WJ-DR-BC012","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","012","FI","1"
"WJ-DR-BC012","10","001",NA,NA,NA,NA,NA,NA,2.6,0,2.6,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","012","FI","1"
"WJ-DR-BC012","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,"WJ","DR","B","CP","012","FI","1"
"WJ-DR-BC017","06","001",166,4680,0.7,5.9,2.4,7.9,10.8,0,10.8,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","017","FI","2"
"WJ-DR-BC017","08","001",86,NA,1,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","017","FI","2"
"WJ-DR-BC017","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","017","FI","2"
"WJ-DR-BC017","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","017","FI","2"
"WJ-DR-BC017","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,"WJ","DR","B","CP","017","FI","2"
"WJ-DR-BC019","06","001",1035,NA,2.7,0,3.8,NA,3,0,3,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","019","FI","1"
"WJ-DR-BC019","08","001",70,138,0.4,0.8,1.8,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","019","FI","1"
"WJ-DR-BC019","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","019","FI","1"
"WJ-DR-BC019","10","001",NA,NA,NA,NA,NA,NA,4,0,4,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","019","FI","1"
"WJ-DR-BC019","17","001",NA,NA,NA,NA,NA,NA,0.3,0,0.3,0,0,0,0,66,NA,66,"WJ","DR","B","CP","019","FI","1"
"WJ-DR-BC023","06","001",887,17835,0.8,5.9,11.1,30.2,24.1,0,24.1,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","023","FI","3"
"WJ-DR-BC023","07","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","023","FI","3"
"WJ-DR-BC023","08","001",72,367,0.2,0.2,3.6,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","023","FI","3"
"WJ-DR-BC023","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","023","FI","3"
"WJ-DR-BC023","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","023","FI","3"
"WJ-DR-BC023","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,"WJ","DR","B","CP","023","FI","3"
"WJ-DR-BC024","06","001",3072,7212,1.7,3.8,18.1,19,35.7,0,35.7,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","024","FI","3"
"WJ-DR-BC024","08","001",989,7177,1,2.8,9.9,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","024","FI","3"
"WJ-DR-BC024","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","024","FI","3"
"WJ-DR-BC024","10","001",NA,NA,NA,NA,NA,NA,10.2,0,10.2,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","024","FI","3"
"WJ-DR-BC024","17","001",NA,NA,NA,NA,NA,NA,11.9,0,11.9,0,0,0,0,2057,0,2057,"WJ","DR","B","CP","024","FI","3"
"WJ-DR-BC025","06","001",484,1490,0.8,2.6,6,5.7,5.8,0,5.8,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","025","FI","2"
"WJ-DR-BC025","08","001",319,1356,1.2,2.8,2.7,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","025","FI","2"
"WJ-DR-BC025","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","025","FI","2"
"WJ-DR-BC025","10","001",NA,NA,NA,NA,NA,NA,13.9,0,13.9,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","025","FI","2"
"WJ-DR-BC025","17","001",NA,NA,NA,NA,NA,NA,9.7,0,9.7,0,0,0,0,1233,0,1233,"WJ","DR","B","CP","025","FI","2"
"WJ-DR-BC026","06","001",NA,2881,2.6,2,NA,14.4,7.6,0,7.6,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","026","FI","2"
"WJ-DR-BC026","08","001",111,2132,0.6,2.2,1.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","026","FI","2"
"WJ-DR-BC026","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","026","FI","2"
"WJ-DR-BC026","10","001",NA,NA,NA,NA,NA,NA,7.2,0,7.2,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","026","FI","2"
"WJ-DR-BC026","17","001",NA,NA,NA,NA,NA,NA,1.9,0,1.9,0,0,0,0,739,0,739,"WJ","DR","B","CP","026","FI","2"
"WJ-DR-BC028","06","001",1728,7444,2.2,2,7.9,37.2,11,0,11,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","028","FI","1"
"WJ-DR-BC028","08","001",0,NA,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","028","FI","1"
"WJ-DR-BC028","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","028","FI","1"
"WJ-DR-BC028","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","028","FI","1"
"WJ-DR-BC028","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,"WJ","DR","B","CP","028","FI","1"
"WJ-DR-BC029","06","001",2314,4266,1.2,3.1,19.3,13.8,17.6,0,17.5,0,0,0,0.1,NA,NA,NA,"WJ","DR","B","CP","029","FI","3"
"WJ-DR-BC029","08","001",58,2251,0.1,1.2,5.8,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","029","FI","3"
"WJ-DR-BC029","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","029","FI","3"
"WJ-DR-BC029","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","029","FI","3"
"WJ-DR-BC029","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,"WJ","DR","B","CP","029","FI","3"
"WJ-DR-BC031","06","001",1082,2804,2.7,3,4,9.3,4.2,0,4.2,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","031","FI","1"
"WJ-DR-BC031","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","031","FI","1"
"WJ-DR-BC031","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","031","FI","1"
"WJ-DR-BC031","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","031","FI","1"
"WJ-DR-BC031","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","031","FI","1"
"WJ-DR-BC033","06","001",1171,1115,2.9,2.8,4,4,7.8,0,7.8,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","033","FI","2"
"WJ-DR-BC033","08","001",0,NA,0.9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","033","FI","2"
"WJ-DR-BC033","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","033","FI","2"
"WJ-DR-BC033","10","001",NA,NA,NA,NA,NA,NA,0.1,0,0.1,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","033","FI","2"
"WJ-DR-BC033","17","001",NA,NA,NA,NA,NA,NA,0.2,0,0.2,0,0,0,0,0,0,0,"WJ","DR","B","CP","033","FI","2"
"WJ-DR-BC034","06","001",593,6223,0.9,6.6,6.6,9.4,16,0,16,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","034","FI","2"
"WJ-DR-BC034","08","001",109,505,0.1,0.3,10.9,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","034","FI","2"
"WJ-DR-BC034","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","034","FI","2"
"WJ-DR-BC034","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","034","FI","2"
"WJ-DR-BC034","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,"WJ","DR","B","CP","034","FI","2"
"WJ-DR-BC038","06","001",3292,4788,1.7,4.1,19.4,11.7,19.4,0,19.4,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","038","FI","3"
"WJ-DR-BC038","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","038","FI","3"
"WJ-DR-BC038","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","B","CP","038","FI","3"
"WJ-DR-BC038","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","B","CP","038","FI","3"
"WJ-DR-BC038","17","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,"WJ","DR","B","CP","038","FI","3"
"WJ-DR-CC003","06","001",22,1122,0.5,7,0.4,1.6,2,0,2,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","003","CO","1"
"WJ-DR-CC003","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","003","CO","1"
"WJ-DR-CC003","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","003","CO","1"
"WJ-DR-CC003","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","003","CO","1"
"WJ-DR-CC003","17","001",NA,NA,NA,NA,NA,NA,27.2,1.7,3.6,0,0,0,21.9,NA,NA,NA,"WJ","DR","C","CP","003","CO","1"
"WJ-DR-CC005","06","001",80,814,1.2,3.6,0.7,2.3,3.1,0,3.1,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","005","CO","1"
"WJ-DR-CC005","08","001",178,995,0.7,2.7,2.5,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","005","CO","1"
"WJ-DR-CC005","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","005","CO","1"
"WJ-DR-CC005","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","005","CO","1"
"WJ-DR-CC005","17","001",NA,NA,NA,NA,NA,NA,5.5,0,5.5,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","005","CO","1"
"WJ-DR-CC008","06","001",937,6476,1.1,3.4,8.5,19,17.4,0,17.4,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","008","CO","2"
"WJ-DR-CC008","08","001",1586,7156,1.2,8.8,13.2,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","008","CO","2"
"WJ-DR-CC008","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","008","CO","2"
"WJ-DR-CC008","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","008","CO","2"
"WJ-DR-CC008","17","001",NA,NA,NA,NA,NA,NA,25.8,0,25.8,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","008","CO","2"
"WJ-DR-CC010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WJ-DR-CC013","06","001",6506,6686,1.8,1.3,36.1,51.4,40,0,40,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","013","CO","2"
"WJ-DR-CC013","08","001",1415,13722,1.1,2.5,12.9,54.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","013","CO","2"
"WJ-DR-CC013","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","013","CO","2"
"WJ-DR-CC013","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","013","CO","2"
"WJ-DR-CC013","17","001",NA,NA,NA,NA,NA,NA,44.8,0,44.8,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","013","CO","2"
"WJ-DR-CC014","06","001",2530,15788,1.8,2.6,14.1,60.7,18.7,0,18.7,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","014","CO","2"
"WJ-DR-CC014","08","001",NA,NA,1.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","014","CO","2"
"WJ-DR-CC014","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","014","CO","2"
"WJ-DR-CC014","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","014","CO","2"
"WJ-DR-CC014","17","001",NA,NA,NA,NA,NA,NA,34.9,0,34.9,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","014","CO","2"
"WJ-DR-CC015","06","001",2047,10777,1.6,3.6,12.8,29.9,23.6,0,23.6,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","015","CO","2"
"WJ-DR-CC015","08","001",1096,9523,1.6,3.3,6.8,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","015","CO","2"
"WJ-DR-CC015","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","015","CO","2"
"WJ-DR-CC015","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","015","CO","2"
"WJ-DR-CC015","17","001",NA,NA,NA,NA,NA,NA,21.1,0,21.1,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","015","CO","2"
"WJ-DR-CC017","06","001",1652,9060,0.9,4.1,18.4,22.1,33.5,0,33.5,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","017","CO","2"
"WJ-DR-CC017","08","001",4136,13515,1.9,3.2,21.8,42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","017","CO","2"
"WJ-DR-CC017","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","017","CO","2"
"WJ-DR-CC017","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","017","CO","2"
"WJ-DR-CC017","17","001",NA,NA,NA,NA,NA,NA,40.2,0,40.2,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","017","CO","2"
"WJ-DR-CC019","06","001",1614,7784,1,2.1,16.1,37.1,49.6,0,49.6,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","019","CO","3"
"WJ-DR-CC019","08","001",2811,21505,1.1,2.5,25.6,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","019","CO","3"
"WJ-DR-CC019","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","019","CO","3"
"WJ-DR-CC019","10","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","019","CO","3"
"WJ-DR-CC019","17","001",NA,NA,NA,NA,NA,NA,44,0,44,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","019","CO","3"
"WJ-DR-CC020","06","001",3093,8657,2,3.4,15.5,25.5,30.4,0,30.4,0,0,0,0,NA,NA,NA,"WJ","DR","C","CP","020","CO","2"
"WJ-DR-CC020","08","001",1481,13989,1.3,2.7,11.4,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","DR","C","CP","020","CO","2"
