"subplot_id","year","speriod","shrub_bio_ttl","shrub_1hr","shrub_10hr","shrub_bio_ttl_ARAR8","shrub_1hr_ARAR8","shrub_10hr_ARAR8","shrub_bio_ttl_ARNO4","shrub_1hr_ARNO4","shrub_10hr_ARNO4","shrub_bio_ttl_ARTRW8","shrub_1hr_ARTRW8","shrub_10hr_ARTRW8","shrub_bio_ttl_ATCO","shrub_1hr_ATCO","shrub_10hr_ATCO","shrub_bio_ttl_CHVI8","shrub_1hr_CHVI8","shrub_10hr_CHVI8","shrub_bio_ttl_EPNE","shrub_1hr_EPNE","shrub_10hr_EPNE","shrub_bio_ttl_EPVI","shrub_1hr_EPVI","shrub_10hr_EPVI","shrub_bio_ttl_ERCI6","shrub_1hr_ERCI6","shrub_10hr_ERCI6","shrub_bio_ttl_ERNA10","shrub_1hr_ERNA10","shrub_10hr_ERNA10","shrub_bio_ttl_ERSP7","shrub_1hr_ERSP7","shrub_10hr_ERSP7","shrub_bio_ttl_GRSP","shrub_1hr_GRSP","shrub_10hr_GRSP","shrub_bio_ttl_GUSA2","shrub_1hr_GUSA2","shrub_10hr_GUSA2","shrub_bio_ttl_PUST","shrub_1hr_PUST","shrub_10hr_PUST","shrub_bio_ttl_PUTR2","shrub_1hr_PUTR2","shrub_10hr_PUTR2","shrub_bio_ttl_TEGL","shrub_1hr_TEGL","shrub_10hr_TEGL","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","herb_fuel_live_wd","herb_fuel_dead_wd","ispace_litter_load_wd","herb_fuel_stand_wd","shrub_bulk_dns","shrub_bd_ARAR8","shrub_bd_ARNO4","shrub_bd_ARTRW8","shrub_bd_ATCO","shrub_bd_CHVI8","shrub_bd_EPNE","shrub_bd_EPVI","shrub_bd_ERCI6","shrub_bd_ERNA10","shrub_bd_ERSP7","shrub_bd_GRSP","shrub_bd_GUSA2","shrub_bd_PUST","shrub_bd_PUTR2","shrub_bd_TEGL","avg_grass_ht","tree_dns_ttl_JUOS","tree_dns_lt5_JUOS","tree_dns_5_50_JUOS","tree_dns_gt50_JUOS","tree_dns_ttl_PIED","tree_dns_lt5_PIED","tree_dns_5_50_PIED","tree_dns_gt50_PIED","tree_dns_ttl_PIMO","tree_dns_lt5_PIMO","tree_dns_5_50_PIMO","tree_dns_gt50_PIMO","tree_dns_ttl_JUOC","tree_dns_lt5_JUOC","tree_dns_5_50_JUOC","tree_dns_gt50_JUOC","shrub_dns_ARTRW8","shrub_dns_ATCO","shrub_dns_CHVI8","shrub_dns_EPVI","shrub_dns_ERNA10","shrub_dns_ERSP7","shrub_dns_GUSA2","shrub_dns_PUST","shrub_dns_PUTR2","shrub_dns_TECA2","shrub_ht_avg_ARAR8","shrub_ht_avg_ARNO4","shrub_ht_avg_ARTRW8","shrub_ht_avg_ATCO","shrub_ht_avg_CHVI8","shrub_ht_avg_EPNE","shrub_ht_avg_EPVI","shrub_ht_avg_ERNA10","shrub_ht_avg_ERSP7","shrub_ht_avg_GRSP","shrub_ht_avg_GUSA2","shrub_ht_avg_PUST","shrub_ht_avg_PUTR2","shrub_ht_avg_TEGL","grass_ht_avg","forb_ht_avg","can_cover_ACHY","can_cover_ACTH7","can_cover_AGCR","can_cover_ALDE","can_cover_ALSI8","can_cover_ANBR4","can_cover_ARABIS","can_cover_ARHO2","can_cover_ARPU9","can_cover_ARTRW8","can_cover_ASCA9","can_cover_ASEU4","can_cover_ASLE8","can_cover_ASNE6","can_cover_ASTRA","can_cover_ASUT","can_cover_ATCO","can_cover_BOGR2","can_cover_BRTE","can_cover_CAAN7","can_cover_CACR11","can_cover_CADO2","can_cover_CANU3","can_cover_CETE5","can_cover_CHDO","can_cover_CHER2","can_cover_CHFE3","can_cover_CHTE2","can_cover_CHVI8","can_cover_CRAC2","can_cover_CRGR3","can_cover_CRHU2","can_cover_CRYPT","can_cover_CT","can_cover_CW","can_cover_D","can_cover_DEPI","can_cover_DESO2","can_cover_DF","can_cover_DG","can_cover_DS","can_cover_DT","can_cover_EL","can_cover_ELEL5","can_cover_EPBR3","can_cover_EPNE","can_cover_EPVI","can_cover_ERAP","can_cover_ERCA8","can_cover_ERCI6","can_cover_ERCOC3","can_cover_ERDI4","can_cover_ERIGE2","can_cover_ERIOG","can_cover_ERNA10","can_cover_EROV","can_cover_ERSP3","can_cover_ERSP7","can_cover_GARA","can_cover_GARA2","can_cover_GIIN2","can_cover_GUSA2","can_cover_HECO26","can_cover_HYFI","can_cover_IPCO5","can_cover_JUOS","can_cover_KOMA","can_cover_L","can_cover_LABR","can_cover_LAOC3","can_cover_LASE","can_cover_LC","can_cover_LEMO2","can_cover_LILE3","can_cover_LIPU11","can_cover_LIRU4","can_cover_LODI","can_cover_LOFO","can_cover_LUCA","can_cover_M","can_cover_MACA2","can_cover_MEAL6","can_cover_MIGR","can_cover_OECA10","can_cover_OPPO","can_cover_PAMU11","can_cover_PASM","can_cover_PECO7","can_cover_PEJA2","can_cover_PEPU7","can_cover_PHAU3","can_cover_PHHO","can_cover_PHLO2","can_cover_PHNE5","can_cover_PIED","can_cover_PIMO","can_cover_PLJA","can_cover_PLSP7","can_cover_POBU","can_cover_POSE","can_cover_PSSA2","can_cover_PSSP6","can_cover_PUST","can_cover_PUTR2","can_cover_R","can_cover_S","can_cover_SIAL2","can_cover_SPGR2","can_cover_SPMU2","can_cover_STCO6","can_cover_STEX","can_cover_TAOF","can_cover_TEGL","can_cover_TRDU","can_cover_UKDB2","can_cover_UKHB3","can_cover_VETH","can_cover_VUOC","can_cover_W","tree_cover_ttl","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","fol_cover_pt_tree","fol_cover_pt_shrub","fol_cover_pt_pgrass","fol_cover_pt_pforb","fol_cover_pt_agrass","fol_cover_pt_aforb","fol_cover_pt_forb","litter_cover","bare_gnd_cover","live_tree_ltr_duff_ld","dead_tree_ltr_duff_ld","tree_ltr_duff_ld","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase"
"JP-GR-CC016","17","001",1130,471,413,0,0,0,0,0,0,1129,471,413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,1875,266,920,11,0,904,NA,0.1731,0,0,0.1731,0,0,0,0,0,0,0,0,0,0,0,0,7.75,131,0,0,131,374,0,0,374,10,0,0,10,0,0,0,0,4994,0,337,0,0,0,0,0,0,0,0,0,39.2,0,17,0,0,0,0,0,0,0,0,0,12,8.7,0,0.3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.3,0,0,0,0,0.7,0,0,0,0,0,0,20.7,0,0,0.3,1,7,0.7,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,12,0,61.7,0,0,0,0.3,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,31.3,0,0,0,0,4.7,0,0,0,0,24,52,0,0,0,0,0,0,0,0,0,0,0,0,3.3,36.1,7.9,27.7,0.5,29.3,3.3,5.3,0.3,0.7,0.7,0,64,76,17594,NA,17594,"JP","GR","C","CP","016","CO","3"
"JP-GR-CC017","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5502,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,4.3,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,4,1,1.3,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,60,0,0,0,0,0,0,0.3,0,0,0,0,7.7,0,0,0,0,0.7,0,0,0,0,0,0,4,0,0,17.3,0,0,0,0,7.7,0,1,0,0,39.3,53,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,14.3,8,9.3,5.3,0,0,0,60.3,92.3,NA,NA,NA,"JP","GR","C","CP","017","CO","2"
"JP-GR-CC017","17","001",-623,-301,-249,0,0,0,0,0,0,623,301,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,441,161,575,192,0,64,NA,0.1155,0,0,0.1155,0,0,0,0,0,0,0,0,0,0,0,0,7.1875,141,0,0,141,470,0,167,303,889,889,0,0,0,0,0,0,4658,0,0,56,0,0,8249,0,0,0,0,0,36.9,0,0,0,45,0,0,0,22.6,0,0,0,10.3,4.7,0,1.7,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,7.3,2.7,1,0,2,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,3.3,0,0,0,8.3,0,39.3,0,0,0,4,0,0,3.7,0,0,0,0,8.7,0,0,0,0,0.3,0,0,0,0,0,0,11.3,0,0,11.3,0,0,0,0,6.3,0,3.3,0,0,16.7,54,0,0,0,0,0,0,0,0,0,0,0,0,5,20.7,6.7,14,0,15.7,9,13,16,0.7,0,0,51.3,70.7,8851,NA,8851,"JP","GR","C","CP","017","CO","2"
"JP-GR-CC018","17","001",-769,-318,-269,0,0,0,0,0,0,765,317,269,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,772,533,358,85,13,803,NA,0.136,0,0,0.1355,0,5e-04,0,0,0,0,0,0,0,0,0,0,8.25,81,0,0,81,945,0,167,778,0,0,0,0,0,0,0,0,2750,0,0,0,0,0,337,0,0,0,0,0,33.3,0,18.7,0,0,0,0,0,28.3,0,0,0,12.7,6.1,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,0,0,0,1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,15,0,57.3,0,0,0,0.7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7,0,0,0,0,1.7,0,0,36.7,0,0,0,0,19.3,0,0.7,0,0,23.7,34,0,0,0,0,0,0,0,0,0,0,0,0,0.3,60.3,14.7,45.6,0,47.7,2.3,19.7,1.7,2.7,0.3,0,58,57.7,30686,NA,30686,"JP","GR","C","CP","018","CO","3"
"JP-GR-CC027","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5222,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,5.2,0.3,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0.3,0,0,0,2.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,6.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,0,17,0,52.3,0,0,0,0,0,0,1.3,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,19.7,0,0,0,0,1,0,0,0,0,19.7,77.7,0,0,0,0,0,0,0,0,0.3,0,0,0,6,NA,NA,NA,NA,29.3,4,1.3,2.3,2.3,1.3,0,56.3,97.3,NA,NA,NA,"JP","GR","C","CP","027","CO","2"
"JP-GR-CC027","17","001",-327,-308,-167,0,0,0,0,0,0,327,308,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,2095,1270,158,40,11,384,NA,0.1279,0,0,0.1279,0,0,0,0,0,0,0,0,0,0,0,0,5,202,0,111,91,319,0,56,263,0,0,0,0,0,0,0,0,5107,0,0,0,0,0,5163,0,0,0,0,0,30.6,0,0,0,0,0,0,0,20,0,0,0,10.8,6.5,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0.7,0,0,0,0,5.7,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,22.7,0,0,0.7,3,5,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.3,13,0,47.3,0,0,0,0,0,0,1,0,0,0,0,0.7,0,0,0,0,0,0,0.7,0,0,0,0,1,0,0,13.7,3,0,0,0,1.3,0,0.3,0,0,17.3,59.3,0,0,0,0,0,0,0,0,0,0,0,0,5.3,38.9,19.8,19.1,0,27.3,4.7,3,3,5.7,0.3,0,50.3,76.7,43277,NA,43277,"JP","GR","C","CP","027","CO","2"
"JP-GR-CC029","17","001",-8918,-2735,-3074,0,0,0,0,0,0,8917,2735,3074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,2647,0,878,155,27,443,NA,0.9049,0,0,0.9049,0,0,0,0,0,0,0,0,0,0,0,0,6.625,51,0,0,51,81,0,0,81,0,0,0,0,0,0,0,0,12738,0,337,0,0,0,56,0,0,0,0,0,49,0,24,0,0,0,0,0,24.3,0,0,0,11,4.5,0,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,12.5,9.6,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,65.4,0,0,0,0,0,0,0.4,0,0,0,0,5.4,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,4.2,0,0,0,0,7.1,0,0.4,0,0,7.5,79.6,0,0,0,0,0,0,0,0,0,0,0,0,8.3,7.4,1.3,6.1,0,6.2,24.2,13.3,0.4,22.1,0,0,74.2,87.1,5152,1131,6283,"JP","GR","C","CP","029","CO","1"
"JP-GR-CC031","17","001",-8739,-2007,-2585,0,0,0,0,0,0,8739,2007,2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,772,0,599,157,0,112,NA,0.7186,0,0,0.7186,0,0,0,0,0,0,0,0,0,0,0,0,11,121,0,0,121,121,0,0,121,10,0,0,10,0,0,0,0,14310,0,0,0,0,0,10662,0,0,0,0,0,47.3,0,0,0,0,0,0,0,23.9,0,0,0,17.4,9.3,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,4,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,29.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,27,64.3,0,0,0,0,0,0,0,0,0,0,0,0,2.3,15,7.6,6.6,0.8,10.3,18.7,9,1,2.3,0,0,32.7,91.3,8705,NA,8705,"JP","GR","C","CP","031","CO","1"
"JP-GR-CC033","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2536,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,9.8,0.7,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,1.3,4.7,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,27.7,0,53.3,0,0,0,0,0,0,0.7,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,7.7,0,0,0,0,0,0,0,0,0,31.7,68,0,0,0,0,0,0,0,0,0,0,0,0,5.3,NA,NA,NA,NA,29,3.7,1,2,2.3,1,0,57.3,99.7,NA,NA,NA,"JP","GR","C","CP","033","CO","2"
"JP-GR-CC033","17","001",-139,-92,-53,0,0,0,0,0,0,139,92,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,1544,819,158,51,0,539,NA,0.0373,0,0,0.0373,0,0,0,0,0,0,0,0,0,0,0,0,3.375,212,0,0,212,464,0,222,242,0,0,0,0,0,0,0,0,3984,0,0,0,0,0,4265,0,0,0,0,0,31.8,0,0,0,0,0,0,0,19.8,0,0,0,5.3,5.4,0,0.3,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,21,0,0,0,5.7,8,0.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.7,22.7,0,38.7,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0.7,0,0,0,0,1.3,0,0,12.7,0,0,0,0,0,0,0,0,0,28.7,49,0,0,0,0,0,0,0,0,0,0,0,0,7.3,29.9,16.6,13.3,0,29.7,5.3,6,3,5,0,0,49.3,77.7,15243,NA,15243,"JP","GR","C","CP","033","CO","2"
"JP-GR-CC034","17","001",7880,1704,2322,0,0,0,0,0,0,7880,1704,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,1764,0,1157,637,69,269,NA,0.6692,0,0,0.6692,0,0,0,0,0,0,0,0,0,0,0,0,13.1875,91,0,0,91,131,0,0,131,0,0,0,0,0,0,0,0,10943,0,0,0,0,0,3704,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,22.3,6.6,1,3.3,0,0.3,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,37.7,0,0,0,0,0,0.7,0,0,0,0,0,0,0.3,0,0,0,11.7,0,0,0,26.3,6,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.7,0,0,1.7,0,15.3,0,0,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,3,2.7,0,0,0,10,0,0,0,0,18.3,65.7,0,0,0,0,0,0,0,0,0,0,0,0,14.7,8.1,2.2,5.9,0,6.7,13.3,25.7,2,37.7,0.3,0,30.7,84,3535,3036,6571,"JP","GR","C","CP","034","CO","1"
"JP-GR-CC038","17","001",-3187,-1534,-1228,0,0,0,0,0,0,3187,1534,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,2095,0,316,157,45,512,NA,0.5945,0,0,0.5945,0,0,0,0,0,0,0,0,0,0,0,0,12.75,61,0,0,61,51,0,0,51,20,0,0,20,0,0,0,0,11785,0,0,0,0,0,2918,0,0,0,0,0,37.6,0,0,0,0,0,0,0,20.2,0,0,0,18,7.5,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17.3,0,0,0,0.3,0,0.7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,26,7.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,3.3,0,54,0,0,0,0,0,0,2,0,0,0,0,7.7,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,7,0,0,0,6.7,0,0,0,0,10.3,75.7,0,0,0,0,0,0,0,0,0,0,0,0,7,8.3,4.4,3.8,0.1,9.7,15,15.3,3,17.3,0,0,58.7,86,3631,NA,3631,"JP","GR","C","CP","038","CO","1"
"JP-GR-GC001","17","001",-1033,-261,-339,0,0,0,0,0,0,1023,250,339,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899,4411,11578,0,872,208,424,NA,0.0685,0,0,0.0658,0,0.0027,0,0,0,0,0,0,0,0,0,0,12.9375,202,0,0,202,61,0,0,61,0,0,0,0,0,0,0,0,3086,0,617,0,0,0,0,0,0,0,0,0,63.8,0,40.5,0,0,123,0,0,21.3,0,0,0,23.1,11,2.7,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,19.7,15.7,0,0,0.7,25,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.7,0,0,0.3,8.7,37.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.7,0,0,0,0,0.7,0,0,0.3,0,0,0,0,2,0,3.3,0,0,25.3,53.7,0.3,0,0,0,0,0,0,0,0,0,0,0,2.7,2.6,2.2,0.4,0,0.7,9,38.3,1.7,33,0.3,0,49.7,79,735,1559,2294,"JP","GR","G","CP","001","BM","3"
"JP-GR-GC003","17","001",-330,-213,-54,0,0,0,0,0,0,143,67,54,0,0,0,188,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2814,6396,8867,3596,493,144,488,NA,0.0772,0,0,0.0226,0,0.0546,0,0,0,0,0,0,0,0,0,0,14.5625,626,0,333,293,10,0,0,10,56,0,56,0,0,0,0,0,1796,0,3030,0,0,0,0,0,0,0,0,0,41.6,0,27.5,0,0,0,0,0,24,0,0,0,23,12.3,7.3,0,0,0,0,0,0,0,0,2,0,0,0.3,0,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,16.7,16.7,0,0.3,0.3,20.7,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,8,0,0.3,1.3,0,38.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,15.7,65.3,1.7,0,0,0,0,0,0,0,0,0,0,0,1.7,2.3,2.3,0,0,1.3,5.7,31.3,1,25.7,2.3,0,47,81,1158,1447,2605,"JP","GR","G","CP","003","BM","3"
"JP-GR-GC005","17","001",-3521,-1694,-1409,0,0,0,0,0,0,3521,1694,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,3750,5407,0,325,64,1534,NA,0.5543,0,0,0.5543,0,0,0,0,0,0,0,0,0,0,0,0,12.5625,192,0,0,192,10,0,0,10,0,0,0,0,0,0,0,0,6453,0,1571,0,0,0,0,0,0,0,0,0,46.1,0,0,0,0,0,0,0,19.6,0,0,0,24.5,2.5,1,0.3,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,13,21.7,0,0,1,25,2.7,0,0,2.7,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4.3,0,0,2.7,6.3,47,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0.3,0,0,0,0,2.7,0,0,0,0,28.7,48.7,1.3,0,0,0,0,0,0,0,0,0,0,0,2.7,2,2,0,0,3,8.3,23.7,1.3,30.3,1.3,0,56.3,77.3,NA,1327,1327,"JP","GR","G","CP","005","BM","3"
"JP-GR-GC010","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,11,8,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,3.3,7.3,0,0,0,0,0.3,0,0,0,0,6.3,0,0.3,0,0,0,11.3,0,0,0,0,17,2.7,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,11.3,0,0,1,0,50.7,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,2,0,0,23.3,74,0,0,0,0,0,0,0,0,0,0,0,0.3,2,NA,NA,NA,NA,1,9.7,26,0.3,7.7,2.3,0,51,97.3,NA,NA,NA,"JP","GR","G","CP","010","BM","2"
"JP-GR-GC010","17","001",-1032,-587,-205,0,0,0,0,0,0,475,300,205,0,0,0,557,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2316,750,0,435,157,1144,NA,0.2847,0,0,0.1396,0,0.1451,0,0,0,0,0,0,0,0,0,0,10.6875,273,0,111,162,40,0,0,40,0,0,0,0,0,0,0,0,3704,0,17228,0,0,0,786,0,0,0,0,0,29.6,0,20.4,0,0,0,0,0,19,0,0,0,19,3.2,1.7,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,7.7,0,0,0.7,0,0,10,14.7,0,0,0.3,26.3,2,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,20,0,0,1.3,0,50.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,2.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,2.7,0,0,15.7,68.3,0,0,0,0,0,0,0,0,0,0,0,0,2.3,1.4,1.1,0.3,0,1.3,10.3,34.7,1.3,20.7,0.7,0,61.3,84,NA,783,783,"JP","GR","G","CP","010","BM","2"
