"subplot_id","year","speriod","herb_fuel_live_wd","herb_fuel_dead_wd","ispace_litter_load_wd","herb_fuel_stand_wd","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","tree_cvr_PIPO","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase","p_elevation","p_precip_mean"
"PJ-MC-CC008","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","008","CO","2",2150,329
"PJ-MC-CC008","09","001",91,3,107,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","008","CO","2",2150,329
"PJ-MC-CC008","10","001",155,32,384,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","008","CO","2",2150,329
"PJ-MC-CC008","11","001",19,0,64,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","008","CO","2",2150,329
"PJ-MC-CC008","12","001",144,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","008","CO","2",2150,329
"PJ-MC-CC008","14","001",40,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","008","CO","2",2150,329
"PJ-MC-CC008","16","001",21,40,0,NA,79.4,0,0,44.2,0,35.2,0,"PJ","MC","C","CP","008","CO","2",2150,329
"PJ-MC-CC008","17","001",NA,NA,96,19,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","008","CO","2",2150,329
"PJ-MC-CC009","06","001",99,11,29,NA,51,0,0,23.6,0,27.4,0,"PJ","MC","C","CP","009","CO","3",2150,329
"PJ-MC-CC009","07","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","009","CO","3",2150,329
"PJ-MC-CC009","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","009","CO","3",2150,329
"PJ-MC-CC009","09","001",69,11,59,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","009","CO","3",2150,329
"PJ-MC-CC009","10","001",40,16,1438,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","009","CO","3",2150,329
"PJ-MC-CC009","12","001",120,120,963,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","009","CO","3",2150,329
"PJ-MC-CC009","16","001",293,125,208,NA,52.6,0,0,23.5,0,29.1,0,"PJ","MC","C","CP","009","CO","3",2150,329
"PJ-MC-CC011","06","001",53,11,3,NA,53.7,0,0,15.4,0,38.3,0,"PJ","MC","C","CP","011","CO","2",2150,329
"PJ-MC-CC011","07","001",112,80,80,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","011","CO","2",2150,329
"PJ-MC-CC011","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","011","CO","2",2150,329
"PJ-MC-CC011","09","001",131,37,131,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","011","CO","2",2150,329
"PJ-MC-CC011","10","001",43,8,1173,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","011","CO","2",2150,329
"PJ-MC-CC011","12","001",93,96,779,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","011","CO","2",2150,329
"PJ-MC-CC011","16","001",77,3,944,NA,60.3,0,0,20,0,40.3,0,"PJ","MC","C","CP","011","CO","2",2150,329
"PJ-MC-CC015","06","001",168,83,243,NA,2.1,0,0,1.9,0,0.2,0,"PJ","MC","C","CP","015","CO","1",2150,329
"PJ-MC-CC015","07","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","015","CO","1",2150,329
"PJ-MC-CC015","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","015","CO","1",2150,329
"PJ-MC-CC015","09","001",544,64,427,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","015","CO","1",2150,329
"PJ-MC-CC015","10","001",360,104,496,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","015","CO","1",2150,329
"PJ-MC-CC015","12","001",264,192,189,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","015","CO","1",2150,329
"PJ-MC-CC015","16","001",11,5,0,NA,3.5,0,0,3.2,0,0.3,0,"PJ","MC","C","CP","015","CO","1",2150,329
"PJ-MC-CC019","06","001",384,16,91,NA,38.8,0,0,25.4,0,13.4,0,"PJ","MC","C","CP","019","CO","2",2150,329
"PJ-MC-CC019","07","001",117,37,48,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","019","CO","2",2150,329
"PJ-MC-CC019","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","019","CO","2",2150,329
"PJ-MC-CC019","09","001",168,93,96,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","019","CO","2",2150,329
"PJ-MC-CC019","10","001",131,59,1040,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","019","CO","2",2150,329
"PJ-MC-CC019","12","001",125,85,1048,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","019","CO","2",2150,329
"PJ-MC-CC019","16","001",125,16,587,NA,45,0,0,28.4,0,16.6,0,"PJ","MC","C","CP","019","CO","2",2150,329
"PJ-MC-CC020","06","001",288,51,88,NA,20.5,0,0,12.3,0,8.2,0,"PJ","MC","C","CP","020","CO","2",2150,329
"PJ-MC-CC020","07","001",29,8,85,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","020","CO","2",2150,329
"PJ-MC-CC020","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","020","CO","2",2150,329
"PJ-MC-CC020","09","001",112,27,165,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","020","CO","2",2150,329
"PJ-MC-CC020","10","001",181,51,251,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","020","CO","2",2150,329
"PJ-MC-CC020","12","001",179,203,256,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","020","CO","2",2150,329
"PJ-MC-CC020","16","001",40,24,309,NA,28.2,0,0,11.2,0,17,0,"PJ","MC","C","CP","020","CO","2",2150,329
"PJ-MC-CC024","06","001",13,3,3,NA,69.2,0,0,23.3,0,45.9,0,"PJ","MC","C","CP","024","CO","3",2150,329
"PJ-MC-CC024","07","001",8,11,5,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","024","CO","3",2150,329
"PJ-MC-CC024","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","024","CO","3",2150,329
"PJ-MC-CC024","09","001",35,5,11,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","024","CO","3",2150,329
"PJ-MC-CC024","10","001",13,3,744,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","024","CO","3",2150,329
"PJ-MC-CC024","16","001",112,13,245,NA,66.3,0,0,20,0,46.3,0,"PJ","MC","C","CP","024","CO","3",2150,329
"PJ-MC-CC026","06","001",197,59,56,NA,35.2,0,0,10.8,0,24.4,0,"PJ","MC","C","CP","026","CO","2",2150,329
"PJ-MC-CC026","07","001",107,64,43,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","026","CO","2",2150,329
"PJ-MC-CC026","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","026","CO","2",2150,329
"PJ-MC-CC026","09","001",216,40,205,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","026","CO","2",2150,329
"PJ-MC-CC026","10","001",189,72,581,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","026","CO","2",2150,329
"PJ-MC-CC026","12","001",141,144,317,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","026","CO","2",2150,329
"PJ-MC-CC026","13","001",48,11,24,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","026","CO","2",2150,329
"PJ-MC-CC026","16","001",40,0,0,NA,8.6,0,0,2.8,0,5.8,0,"PJ","MC","C","CP","026","CO","2",2150,329
"PJ-MC-CC026","17","001",NA,NA,445,37,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","026","CO","2",2150,329
"PJ-MC-CC028","12","001",216,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","028","CO",NA,2150,329
"PJ-MC-CC029","06","001",291,27,40,NA,18.3,0,0,16.1,0,2.2,0,"PJ","MC","C","CP","029","CO","2",2150,329
"PJ-MC-CC029","07","001",120,75,83,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","029","CO","2",2150,329
"PJ-MC-CC029","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","029","CO","2",2150,329
"PJ-MC-CC029","09","001",539,72,240,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","029","CO","2",2150,329
"PJ-MC-CC029","10","001",275,35,179,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","029","CO","2",2150,329
"PJ-MC-CC029","11","001",51,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","029","CO","2",2150,329
"PJ-MC-CC029","12","001",341,85,197,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","029","CO","2",2150,329
"PJ-MC-CC029","16","001",29,3,269,NA,19.5,0,0,16.3,0,3.2,0,"PJ","MC","C","CP","029","CO","2",2150,329
"PJ-MC-CC032","06","001",29,13,3,NA,62.2,0,0,20.7,0,41.5,0,"PJ","MC","C","CP","032","CO","3",2150,329
"PJ-MC-CC032","07","001",27,29,5,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","032","CO","3",2150,329
"PJ-MC-CC032","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","032","CO","3",2150,329
"PJ-MC-CC032","09","001",24,3,40,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","032","CO","3",2150,329
"PJ-MC-CC032","10","001",45,5,2571,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","032","CO","3",2150,329
"PJ-MC-CC032","11","001",24,0,1600,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","032","CO","3",2150,329
"PJ-MC-CC032","12","001",157,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","032","CO","3",2150,329
"PJ-MC-CC032","13","001",13,11,3,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","032","CO","3",2150,329
"PJ-MC-CC032","14","001",19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","032","CO","3",2150,329
"PJ-MC-CC032","16","001",3,0,1157,NA,30,0,0,12.7,0,17.3,0,"PJ","MC","C","CP","032","CO","3",2150,329
"PJ-MC-CC032","17","001",NA,NA,69,427,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","032","CO","3",2150,329
"PJ-MC-CC034","06","001",259,24,93,NA,27.1,0,0,12.4,0,14.7,0,"PJ","MC","C","CP","034","CO","2",2150,329
"PJ-MC-CC034","07","001",67,64,40,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","034","CO","2",2150,329
"PJ-MC-CC034","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","034","CO","2",2150,329
"PJ-MC-CC034","09","001",85,5,91,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","034","CO","2",2150,329
"PJ-MC-CC034","10","001",181,19,333,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","034","CO","2",2150,329
"PJ-MC-CC034","12","001",101,101,133,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","034","CO","2",2150,329
"PJ-MC-CC034","16","001",40,51,1008,NA,62.9,0,0,30.5,0,32.4,0,"PJ","MC","C","CP","034","CO","2",2150,329
"PJ-MC-CC035","06","001",205,NA,389,NA,10,0,0,5.7,0,4.3,0,"PJ","MC","C","CP","035","CO","1",2150,329
"PJ-MC-CC035","07","001",205,152,80,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","035","CO","1",2150,329
"PJ-MC-CC035","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","035","CO","1",2150,329
"PJ-MC-CC035","09","001",480,59,349,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","035","CO","1",2150,329
"PJ-MC-CC035","10","001",104,125,328,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","035","CO","1",2150,329
"PJ-MC-CC035","12","001",117,96,165,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","035","CO","1",2150,329
"PJ-MC-CC035","16","001",200,88,643,NA,12.6,0,0,6.6,0,6,0,"PJ","MC","C","CP","035","CO","1",2150,329
"PJ-MC-CC038","06","001",408,59,101,NA,10,0,0,7.5,0,2.5,0,"PJ","MC","C","CP","038","CO","1",2150,329
"PJ-MC-CC038","07","001",179,117,93,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","038","CO","1",2150,329
"PJ-MC-CC038","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","038","CO","1",2150,329
"PJ-MC-CC038","09","001",349,69,299,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","038","CO","1",2150,329
"PJ-MC-CC038","10","001",416,56,483,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","038","CO","1",2150,329
"PJ-MC-CC038","12","001",248,176,272,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","038","CO","1",2150,329
"PJ-MC-CC038","16","001",109,21,168,NA,13.1,0,0,8.9,0,4.2,0,"PJ","MC","C","CP","038","CO","1",2150,329
"PJ-MC-MC004","06","001",51,117,587,NA,24.3,0,0,3.9,0,20.4,0,"PJ","MC","M","CP","004","ME","2",2209,344
"PJ-MC-MC004","07","001",152,37,61,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","004","ME","2",2209,344
"PJ-MC-MC004","08","001",NA,51,59,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","004","ME","2",2209,344
"PJ-MC-MC004","09","001",376,16,61,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","004","ME","2",2209,344
"PJ-MC-MC004","10","001",373,99,813,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","004","ME","2",2209,344
"PJ-MC-MC004","12","001",557,189,304,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","004","ME","2",2209,344
"PJ-MC-MC004","16","001",160,21,715,NA,1.2,0,0,0.8,0,0.4,0,"PJ","MC","M","CP","004","ME","2",2209,344
"PJ-MC-MC006","06","001",299,141,361,NA,5.4,0,0,3.5,0,1.9,0,"PJ","MC","M","CP","006","ME","1",2209,344
"PJ-MC-MC006","07","001",291,112,147,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","006","ME","1",2209,344
"PJ-MC-MC006","08","001",147,53,299,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","006","ME","1",2209,344
"PJ-MC-MC006","09","001",459,3,859,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","006","ME","1",2209,344
"PJ-MC-MC006","10","001",523,149,765,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","006","ME","1",2209,344
"PJ-MC-MC006","12","001",211,149,528,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","006","ME","1",2209,344
"PJ-MC-MC006","16","001",496,53,187,NA,0.2,0,0,0.1,0,0.1,0,"PJ","MC","M","CP","006","ME","1",2209,344
"PJ-MC-MC006","16","001",496,53,NA,NA,0.2,0,0,0.1,0,0.1,0,"PJ","MC","M","CP","006","ME","1",2209,344
"PJ-MC-MC009","06","001",64,69,624,NA,21.6,0,0,3.4,0,18.2,0,"PJ","MC","M","CP","009","ME","2",2209,344
"PJ-MC-MC009","07","001",173,101,115,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","009","ME","2",2209,344
"PJ-MC-MC009","08","001",224,51,56,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","009","ME","2",2209,344
"PJ-MC-MC009","08","001",224,51,56,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","009","ME","2",2209,344
"PJ-MC-MC009","08","001",224,51,56,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","009","ME","2",2209,344
"PJ-MC-MC009","09","001",571,16,304,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","009","ME","2",2209,344
"PJ-MC-MC009","10","001",355,123,707,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","009","ME","2",2209,344
"PJ-MC-MC009","12","001",157,147,656,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","009","ME","2",2209,344
"PJ-MC-MC009","16","001",288,43,176,NA,0.5,0,0,0.3,0,0.2,0,"PJ","MC","M","CP","009","ME","2",2209,344
"PJ-MC-MC013","06","001",101,237,1084,NA,8.6,0,0,1.9,0,6.7,0,"PJ","MC","M","CP","013","ME","1",2209,344
"PJ-MC-MC013","07","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","013","ME","1",2209,344
"PJ-MC-MC013","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","013","ME","1",2209,344
"PJ-MC-MC013","09","001",267,56,1163,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","013","ME","1",2209,344
"PJ-MC-MC013","10","001",312,85,685,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","013","ME","1",2209,344
"PJ-MC-MC013","12","001",152,165,816,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","013","ME","1",2209,344
"PJ-MC-MC013","16","001",277,96,816,NA,0.3,0,0,0.2,0,0.1,0,"PJ","MC","M","CP","013","ME","1",2209,344
"PJ-MC-MC013","16","001",277,96,NA,NA,0.3,0,0,0.2,0,0.1,0,"PJ","MC","M","CP","013","ME","1",2209,344
"PJ-MC-MC018","06","001",131,259,485,NA,4.7,0,0,1.4,0,3.3,0,"PJ","MC","M","CP","018","ME","1",2209,344
"PJ-MC-MC018","07","001",259,109,187,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME","1",2209,344
"PJ-MC-MC018","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME","1",2209,344
"PJ-MC-MC018","09","001",755,107,453,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME","1",2209,344
"PJ-MC-MC018","10","001",379,125,1531,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME","1",2209,344
"PJ-MC-MC018","11","001",80,29,0,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME","1",2209,344
"PJ-MC-MC018","12","001",272,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME","1",2209,344
"PJ-MC-MC018","13","001",392,67,91,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME","1",2209,344
"PJ-MC-MC018","14","001",349,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME","1",2209,344
"PJ-MC-MC018","16","001",341,85,387,NA,0.2,0,0,0.1,0,0.1,0,"PJ","MC","M","CP","018","ME","1",2209,344
"PJ-MC-MC018","17","001",NA,NA,235,768,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","018","ME","1",2209,344
"PJ-MC-MC019","06","001",123,259,459,NA,19.9,0,0,3.4,0,16.5,0,"PJ","MC","M","CP","019","ME","2",2209,344
"PJ-MC-MC019","07","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","019","ME","2",2209,344
"PJ-MC-MC019","08","001",283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","019","ME","2",2209,344
"PJ-MC-MC019","09","001",472,21,77,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","019","ME","2",2209,344
"PJ-MC-MC019","10","001",552,123,637,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","019","ME","2",2209,344
"PJ-MC-MC019","12","001",416,291,392,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","019","ME","2",2209,344
"PJ-MC-MC019","16","001",291,69,387,NA,0.2,0,0,0.1,0,0.1,0,"PJ","MC","M","CP","019","ME","2",2209,344
"PJ-MC-MC020","06","001",168,229,458,NA,13.6,0,0,0.2,0,13.4,0,"PJ","MC","M","CP","020","ME","2",2209,344
"PJ-MC-MC020","07","001",NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","020","ME","2",2209,344
"PJ-MC-MC020","08","001",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","020","ME","2",2209,344
"PJ-MC-MC020","09","001",307,35,453,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","020","ME","2",2209,344
"PJ-MC-MC020","10","001",421,77,1835,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","020","ME","2",2209,344
"PJ-MC-MC020","12","001",165,117,400,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","020","ME","2",2209,344
"PJ-MC-MC020","16","001",381,152,1422,NA,0.6,0,0,0.2,0,0.4,0,"PJ","MC","M","CP","020","ME","2",2209,344
"PJ-MC-MC021","06","001",251,267,940,NA,14.8,0,0,2.2,0,12.6,0,"PJ","MC","M","CP","021","ME","2",2209,344
"PJ-MC-MC021","07","001",219,83,104,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","021","ME","2",2209,344
"PJ-MC-MC021","08","001",NA,NA,267,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","021","ME","2",2209,344
"PJ-MC-MC021","09","001",659,40,499,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","021","ME","2",2209,344
"PJ-MC-MC021","10","001",472,120,429,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","021","ME","2",2209,344
"PJ-MC-MC021","12","001",344,219,283,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","021","ME","2",2209,344
"PJ-MC-MC021","16","001",264,77,117,NA,0.2,0,0,0.1,0,0.1,0,"PJ","MC","M","CP","021","ME","2",2209,344
"PJ-MC-MC023","06","001",69,171,741,NA,32.8,0,0,2,0,30.8,0,"PJ","MC","M","CP","023","ME","2",2209,344
"PJ-MC-MC023","07","001",NA,8,24,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","023","ME","2",2209,344
"PJ-MC-MC023","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","023","ME","2",2209,344
"PJ-MC-MC023","09","001",251,3,307,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","023","ME","2",2209,344
"PJ-MC-MC023","10","001",224,85,4193,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","023","ME","2",2209,344
"PJ-MC-MC023","12","001",155,109,712,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","023","ME","2",2209,344
"PJ-MC-MC023","16","001",147,5,211,NA,0.5,0,0,0.3,0,0.2,0,"PJ","MC","M","CP","023","ME","2",2209,344
"PJ-MC-MC024","06","001",107,171,931,NA,27.6,0,0,3.3,0,24.3,0,"PJ","MC","M","CP","024","ME","2",2209,344
"PJ-MC-MC024","07","001",117,56,35,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","024","ME","2",2209,344
"PJ-MC-MC024","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","024","ME","2",2209,344
"PJ-MC-MC024","09","001",485,3,595,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","024","ME","2",2209,344
"PJ-MC-MC024","10","001",523,24,587,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","024","ME","2",2209,344
"PJ-MC-MC024","12","001",235,240,883,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","024","ME","2",2209,344
"PJ-MC-MC024","16","001",179,11,1088,NA,0.7,0,0,0.5,0,0.2,0,"PJ","MC","M","CP","024","ME","2",2209,344
"PJ-MC-MC025","06","001",40,32,411,NA,29.4,0,0,9.8,0,19.6,0,"PJ","MC","M","CP","025","ME","2",2209,344
"PJ-MC-MC025","07","001",67,21,11,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","025","ME","2",2209,344
"PJ-MC-MC025","08","001",64,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","025","ME","2",2209,344
"PJ-MC-MC025","09","001",184,0,112,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","025","ME","2",2209,344
"PJ-MC-MC025","10","001",331,40,448,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","025","ME","2",2209,344
"PJ-MC-MC025","16","001",101,69,149,NA,0.4,0,0,0,0,0.4,0,"PJ","MC","M","CP","025","ME","2",2209,344
"PJ-MC-MC026","14","001",45,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","026","ME",NA,2209,344
"PJ-MC-MC028","06","001",139,131,416,NA,17.2,0,0,6.4,0,10.8,0,"PJ","MC","M","CP","028","ME","1",2209,344
"PJ-MC-MC028","07","001",237,104,245,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME","1",2209,344
"PJ-MC-MC028","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME","1",2209,344
"PJ-MC-MC028","09","001",840,3,320,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME","1",2209,344
"PJ-MC-MC028","10","001",331,120,981,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME","1",2209,344
"PJ-MC-MC028","11","001",75,27,0,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME","1",2209,344
"PJ-MC-MC028","12","001",368,5,3,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME","1",2209,344
"PJ-MC-MC028","13","001",264,67,109,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME","1",2209,344
"PJ-MC-MC028","14","001",115,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","M","CP","028","ME","1",2209,344
"PJ-MC-MC028","16","001",539,133,392,NA,1,0,0,0.9,0,0.1,0,"PJ","MC","M","CP","028","ME","1",2209,344
